UWI,"Depth subsea, m","BHT, C",Formation,"Synthetic Temp, C","Static Temp, C","True Temp, C",source,label,SurfaceLatitude_NAD27,SurfaceLongitude_NAD27,BottomLatitude_NAD27,BottomLongitude_NAD27,"oil total cum, bbl","gas total cum, mcf","water total cum, bbl",gor total average,"gas maximum, mcf","oil maximum, bbl","water maximum, bbl",yield total average,status,"DST BHT, C","Maximum Shut-in Pressure, kPa",GR,NPHI_SS,NPHI_LS,DPHI_SS,DPHI_LS,PEFZ,RHOB,CAL
100040306718W500,2019.9,96.67,Dswan_hl,97.76,,97.76,synthetic,train,54.765224,-116.667273,54.765224,-116.667273,34931.095,15877.472,2871.928,454.537,1423.181,2759.969,222.03,2200.041,producing,96.67,28971.8,52.265057022021566,0.1729398346592272,0.115824642619194,0.0602576466835274,0.0902726191715556,3.3183824565348803,-42.21958904187738,7.2997
100040403610W500,-542.3000000000001,22.0,Dnisku,,,,,not assigned,52.06007,-115.377222,52.060026,-115.378463,0.0,1608028.641,5303.569,48410737.77088005,92870.511,0.0,523.941,0.0,producing,20.0,6366.0,46.185,0.0794,0.0346,0.0037665125192258,-0.0077,2.425,2728.3999,227.025
100040506215W500,878.6,61.0,Kgething,,,,,test,54.329699,-116.221588,54.329699,-116.221588,242082.61705859378,7961217.352765176,649951.4342182495,48434225.307078846,111228.517419569,11699.021351782929,8498.697267272813,6474.348069681171,producing,61.0,10019.0,103.886,0.1593861411906731,0.0824,-0.0179394313747607,0.0015,3.5760506989230043,2709.8621,138.5493
100040705920W400,183.9000000000001,28.89,Dwabamun,38.36,,38.36,synthetic,train,54.080496,-112.998147,54.080496,-112.998147,242123.71305291398,8006854.618995026,641489.4071232472,48434397.93860676,111789.73172727079,11676.397827697987,8422.600503543712,6473.083063865559,producing,28.89,5564.1,62.50393973753411,0.284421420611298,0.1917458979945142,0.1222239985144366,0.1544399571310413,2.0210671436692094,185.22549511262616,7.8313
100040706512W500,1715.7500000000002,81.11,Dswan_hl,102.66,,102.66,synthetic,train,54.604803,-115.81329,54.604803,-115.81329,406770.233,221790.219,5662.098,545.247,1744.545,3499.022,151.584,1834.031,producing,81.11,18269.69398189099,86.3423,0.2171980637226704,0.1643388980539225,0.0685397876381377,0.1052384579769989,2.9845914284412176,-57.53928051570654,7.7576
100040706523W500,2593.55,103.33,Dswan_hl,110.37,,110.37,synthetic,train,54.605113,-117.476785,54.605113,-117.476785,333435.453,806092.588,97948.713,2417.537,21093.451,7137.677,4768.306,413.644,producing,103.33,35004.7,89.0999,0.177389101575344,0.1411430575471002,0.0429787367450163,0.0800751751031635,3.4937056704409795,-152.50498636027646,8.7392
100040808007W500,1022.4,39.1,Dgilwood,,,,,test,55.914744,-115.066842,55.914744,-115.066842,242064.65501111405,7941200.089132091,653423.9605092573,48434149.65488653,110983.46932520962,11708.284707986793,8529.89006627455,6474.92500166174,producing,39.1,11980.864309251036,89.0318,0.384142569102988,0.2772,0.0608629369861154,0.0957,3.1372476428965124,2580.9988,232.3599
100040907910W500,1194.5,57.0,preCamb,68.46,,68.46,synthetic,train,55.828932,-115.509732,55.828932,-115.509732,242126.54061096755,8010460.412186393,642403.8599393449,48434411.13541667,111826.72395528472,11678.978818792537,8431.053770276343,6472.836907602192,producing,57.0,5160.0,258.9911,-0.0224332283808465,-0.0007,0.0913808455748265,0.074,2.1571,2583.7219,221.013
100041007824W500,290.85,35.0,Kbluesky,33.91,,33.91,synthetic,train,55.739033,-117.646144,55.739033,-117.646144,242095.84714428638,7975749.172797336,646712.2953063691,48434280.42875944,111409.74787747652,11690.31455056067,8469.48947434461,6473.995570973238,producing,35.0,8618.4,55.414158292724906,0.206826427215459,0.1389197376937163,0.0791211894039422,0.1097590064248606,2.931243058547579,35.3247250056512,8.549
100041106519W500,863.6499999999999,28.89,Kbluesky,66.52,,66.52,synthetic,train,54.605264,-116.770441,54.605264,-116.770441,3170353.335,4309420.567,10424308.484,1359.287,68994.265,69178.484,65837.966,735.68,producing,52.22,10287.0,10.8915,0.1174541057757109,0.0565006770309135,0.0487846352024387,0.0708834854808237,3.76579302680742,-13.150474162536623,9.1134
100041206410W500,502.0,33.33,Kglauc_ss,65.49,,65.49,synthetic,train,54.518399,-115.382483,54.518399,-115.382483,242057.79753945558,7933304.8055593455,653936.1444454866,48434120.0557023,110890.79730466225,11709.57218175218,8534.357819013712,6475.231752110275,producing,57.78,12782.9,54.26449362854943,0.1945431496961831,0.1305442716004495,0.0722773076768579,0.1026996016528788,3.069976466418514,5.350495959101977,7.8548
100041206613W500,1704.0,91.4,Dswan_hl,106.14,,106.14,synthetic,train,54.693026,-115.836564,54.693026,-115.836564,241931.7715895706,7792943.934323838,678573.2567096067,48433589.502719685,109171.186228724,11775.320923213552,8755.711239331464,6479.2506138596755,producing,91.4,26530.0,80.0521,0.2976488791700266,0.1959,-0.0182384517946938,0.0098,3.58201320053257,2683.9409,204.3338
100041206926W500,2525.0,90.0,Dbvrhl_lk,105.14,,105.14,synthetic,train,54.955844,-117.834504,54.955844,-117.834504,241879.0010342096,7734310.757181121,689338.7313030174,48433367.74143562,108450.65078495353,11804.093655319322,8852.506869521276,6480.885662139553,producing,90.0,32257.0,172.1808,0.1832402897086406,0.1321,0.0445745777601418,0.0522,3.583678393382962,2.6208,243.722
100041407808W500,1074.4499999999998,56.67,Dgilwood,67.08,,67.08,synthetic,train,55.754076,-115.136312,55.754076,-115.136312,157425.168,68008.991,380289.509,432.008,1801.048,3346.179,3044.897,2314.77,producing,56.67,16540.5,59.474869837751626,0.2513495454472185,0.1692272779600513,0.1038475416598142,0.1354000611688843,2.407562798143288,119.66397978295038,7.9209
100041603305W500,1685.1,78.33,KblairmrL,99.41,,99.41,synthetic,train,51.825629,-114.660282,51.825519,-114.66015,241949.27183000592,7812499.8962305235,675361.4549140545,48433663.36095037,109409.74824718469,11766.769692519336,8726.888501160793,6478.670288085873,producing,78.33,24607.4,67.6209,0.12596652605293,0.0960699544970163,0.0233922081461794,0.0562978517168127,3.9963576548048474,-195.093948198038,8.9406
100041606219W500,1067.25,70.0,Kgething,74.67,,74.67,synthetic,train,54.357818,-116.798145,54.357818,-116.798145,242078.89306313757,7957137.15836932,650895.9898372393,48434209.8203908,111177.46929087973,11701.562826307967,8507.21870157883,6474.443802961092,producing,70.0,10411.1,50.09520134469746,0.1491065807437158,0.0996028374398338,0.0470245265367775,0.0765450361240657,3.5994606669259808,-86.48841091176917,7.7495
100041706214W500,1876.45,84.44,Dswan_hl,101.5,,101.5,synthetic,train,54.359235,-116.071412,54.359235,-116.071412,241998.77773454954,7867928.890601771,666621.693621414,48433872.60138993,110084.23478645457,11743.535918457703,8648.517421521796,6476.991834163215,producing,84.44,19146.043617631527,69.091,0.1566036988749135,0.0982,-0.0244434307736055,0.0036,3.467180294461379,2.7051,8.8952
100041708009W500,1079.9499999999998,64.44,Dmuskeg,65.12,,65.12,synthetic,train,55.931788,-115.381051,55.929848,-115.38127,242058.62976130645,7934489.528416472,654601.9642069755,48434124.289464764,110901.25529813599,11711.428442039585,8540.47392033539,6475.117129745937,producing,64.44,12638.1,129.1671,0.3279293715495718,0.2593129657074,0.1126403916931507,0.1576267400742334,1.892550713220115,59.41023264782518,8.9903
100041806523W500,332.19999999999993,43.33,Kcard_ss,45.08,,45.08,synthetic,train,54.619757,-117.476785,54.619757,-117.476785,1139930.086,4896099.591,648358.732,4295.088,49931.408,8704.469,11235.489,232.824,producing,43.33,6639.7,48.78191801815082,0.1345347276737981,0.0896910947025861,0.0389438202567326,0.0681452286225588,3.7739308808581806,-110.49888380314758,8.4198
100041903905W500,500.44999999999993,48.89,Kbelly_rv,50.22,,50.22,synthetic,train,52.364864,-114.718379,52.364864,-114.718379,8584.338,584383.583,1325.27,68075.556,26125.791,454.124,120.764,14.69,producing,48.89,4123.1,63.8383,0.1449915690489406,0.1056628536929255,0.0369577144159808,0.0691802212031017,3.7415309978747633,-137.2096990230424,8.9525
100042103812W500,2470.0999999999995,79.44,Kostracod,,,,,not assigned,52.277338,-115.665615,52.278579,-115.665615,241979.0244179183,7846107.064083753,671056.4300725018,48433789.94755549,109814.08180523827,11755.425763174051,8688.45424081391,6477.560820618173,producing,83.33,21263.4,36.65264464641315,0.0023592661092238,-0.0003182285488314,-0.0345173620949471,-0.0079383038733343,5.314057890039459,-377.8322614646207,8.0911
100042108108W500,1090.4,48.89,Dkeg_rv,68.02,,68.02,synthetic,train,56.030338,-115.198615,56.030338,-115.198615,299631.493,109503.725,216962.623,365.461,1981.153,2921.617,3907.859,2736.268,producing,48.89,17057.6,59.400298705466426,0.2501428461417505,0.1684228439048599,0.1032042597874647,0.1346874952934837,2.4286930760621277,125.47975442607832,8.9859
100042203707W500,1209.4499999999996,65.56,Kcard_ss,77.15,,77.15,synthetic,train,52.189595,-114.926204,52.189825,-114.926229,242159.90993674827,8047772.0064822445,636351.6808854488,48434552.03127434,112281.53423503516,11662.872608769925,8376.753877004328,6471.72268532523,producing,65.56,1489.3,132.8537,0.1946423628112243,0.1783248535840177,0.029917906239453,0.0753185447716045,3.5472954830602577,-259.98939372685743,9.6069
100042206623W500,1244.05,91.11,PRbelloy,,,,,test,54.721491,-117.401576,54.721491,-117.401576,242007.2648646469,7877138.707016959,664182.6678579934,48433907.64381001,110200.88576790821,11736.952189083671,8626.47772899139,6476.804096956673,producing,91.11,18271.1,50.32274782232936,0.1419381531878787,0.0952090498127891,0.0430458645995975,0.0724990292987822,3.764766797522824,-30.56112108754894,16.815831517219237
100042206918W500,573.6499999999999,48.89,Kgething,,,,,test,54.983117,-116.667283,54.983117,-116.667283,242095.6100148787,7975608.534312743,647155.3969234324,48434279.78012499,111406.0823752628,11691.53506979827,8473.53471543761,6473.960953132731,producing,48.89,8618.4,210.9261,0.349742321094063,0.3223304205898097,0.0816666976346675,0.1424214866549568,2.086326344238401,-207.52356266092727,5.3142
100042304007W500,994.55,54.44,Kcard_ss,67.98,,67.98,synthetic,train,52.452556,-114.910024,52.452556,-114.910024,242117.89240452487,8000704.217765039,643695.1663506498,48434374.37557606,111709.15260805668,11682.386641926754,8442.590985648072,6473.155149266943,producing,54.44,6129.4,48.81121538153492,0.1262101485997637,0.0844747578388167,0.0341588259901677,0.063553877224715,3.921781551454705,-96.60963684787193,12.343721684618243
100042606601W600,1612.4,75.5,PRbelloy,94.96,,94.96,synthetic,train,54.735961,-118.04537,54.735961,-118.04537,241975.58212474242,7841881.307799169,670469.9680360899,48433774.34603155,109768.47669189045,11753.739991827835,8682.981439464467,6477.804485412286,producing,75.5,21721.0,37.886978499107286,0.2178171751496211,0.1478,0.1886503031774793,0.2081,3.289,2354.1128,185.2497
100042608008W500,1030.9499999999998,43.89,Dmuskeg,,,,,test,55.958139,-115.145607,55.958139,-115.145607,242105.50931423617,7986876.6417715205,646000.374372886,48434322.14253024,111540.31198194937,11688.527443387487,8463.283551647532,6473.562324255199,producing,43.89,7487.7,0.3993,0.1831168615337931,0.0911681404616779,0.0941669679193208,0.11445760669765,2.893668223750899,167.95663385507137,7.9339
100042706322W500,434.2000000000001,37.78,Kcard_ss,,,,,test,54.474468,-117.249338,54.474468,-117.249338,242100.86786194306,7981425.138072927,646001.2401915076,48434301.803679325,111477.96197675448,11688.442884742257,8463.14470755775,6473.806711091185,producing,37.78,8053.1,49.85039393458136,0.1370231517540928,0.0918545835709227,0.0402686650341508,0.0697036692756362,3.813833908126537,-51.20128226264876,15.41829719453159
100042803323W400,723.2,54.8,Mbanff,62.51,,62.51,synthetic,train,51.854913,-113.214153,51.854913,-113.214153,242087.73488200628,7966870.407361691,648800.278358988,48434246.71962043,111298.51266353835,11695.934839240803,8488.330277542109,6474.200884665275,producing,54.8,9470.567214986026,99.5089,0.1738636780996001,0.0932,0.0275456916243033,0.0293,3.6222,2.6645,219.2359
100042808108W500,1015.45,44.44,Dmuskeg,,,,,test,56.045605,-115.197409,56.045605,-115.197409,242035.17094157668,7908235.515313607,658780.368304496,48434025.171612725,110581.60374566654,11722.540233154454,8577.949079563012,6475.908547543159,producing,44.44,15223.6,97.0956,0.2899186527699651,0.2162169615460406,0.1068830078975314,0.1456919196659167,2.168495967700016,85.4342180165687,9.1747
100043008007W500,1019.65,45.0,Dgilwood,65.74,,65.74,synthetic,train,55.95753,-115.094448,55.95753,-115.094448,242067.4479845159,7944321.26440969,652911.7363952653,48434161.44271726,111021.54256219011,11706.920979348539,8525.293425944648,6474.832344660187,producing,45.0,11674.0,11.6159,0.2138511225589097,0.0874,-0.0730045286330147,-0.0623,3.948513817254311,2819.2383,195.8783
100043106509W500,1489.0000000000002,85.0,Dswan_hl,95.03,,95.03,synthetic,train,54.663453,-115.359082,54.663453,-115.359082,276172.386,290357.184,87.429,1051.362,21104.045,30657.167,57.866,951.147,producing,85.0,22842.3,54.5644203902374,0.1975060961882972,0.1325754041138404,0.0739452931807459,0.1043912294833332,3.0409309807663667,17.742196324431575,8.6899
100043107019W500,1950.1,71.11,Dswan_hl,,,,,test,55.100846,-116.892924,55.100846,-116.892924,242073.19921511534,7951160.288290558,653180.7655802701,48434186.882673375,111098.50792314146,11707.772458137497,8527.935901856961,6474.500808624058,producing,71.11,10955.8,2.0798,0.1256114053700733,0.0562826588952273,0.0584194430598604,0.0789159426809878,3.60687502559716,28.29301060415412,8.004
100043206618W500,2109.65,71.11,Dgilwood,97.52,,97.52,synthetic,train,54.751702,-116.69497,54.751478,-116.695163,10006.46,6250.696,6298.616,624.666,2200.104,2916.585,978.695,1600.855,producing,68.33,5412.4,52.45335458593651,0.1750156158353622,0.1172371676450763,0.0614096774478292,0.0914685785663122,3.293767131150567,-38.521072125758906,7.2402
100043306616W500,639.7,60.6,Kgething,64.11,,64.11,synthetic,train,54.752252,-116.36471,54.752252,-116.36471,242060.90958985285,7936844.498776677,653564.4488913188,48434133.36564417,110933.00450954256,11708.60292425553,8531.056584286069,6475.107347983005,producing,60.6,12428.0,147.4807,0.1381321694034903,0.086,0.0331129533520138,0.048,4.003523942849229,2557.5801,221.3543
100043406718W500,1440.35,65.56,Dwabamun,,,,,test,54.837612,-116.667754,54.837612,-116.667754,241981.26653867977,7848160.445538795,669192.0905910009,48433798.12982447,109846.22042348569,11750.313769870016,8671.47333286253,6477.6409283102685,producing,76.67,21111.8,52.670975601752176,0.1768385548987689,0.1185026510931626,0.0624609562974225,0.0924929105013816,3.282366340584401,-23.34184975036885,8.7313
100043505018W500,2253.6,99.2,Mbanff,,,,,test,53.354388,-116.531286,53.354388,-116.531286,241770.27169074668,7612638.092492618,708744.2216213755,48432908.37418947,106969.05465461934,11855.703525325422,9026.557235473985,6484.549661144799,producing,99.2,44238.0,10.9007,0.1544393737214475,0.0545,-0.0173689271413064,-0.0146,4.5405,2734.966,238.5821
100043506919W500,1918.3,66.0,Dswan_hl,96.82,,96.82,synthetic,train,55.011202,-116.792844,55.011131,-116.792637,1184.371,702.761,1019.577,593.362,187.168,364.18,357.261,1685.311,producing,66.0,12001.0,130.7182,0.2243,0.1727,-0.0119517333299217,0.0174,3.406909916962168,2702.2166,225.6313
100043606507W500,1386.2500000000002,66.67,Dmuskeg,82.91,,82.91,synthetic,train,54.663143,-114.930872,54.663143,-114.930872,242162.08160780236,8050277.616229218,636206.4161167119,48434561.419897944,112310.86396810658,11662.5117056829,8375.493911121786,6471.623740533909,producing,66.67,1234.2,138.8951,0.3048648051676829,0.250425100470336,0.0951465972748913,0.1402205510284865,2.462762814133816,250.24222786679195,44.32679309829227
100050506418W500,661.8500000000001,50.0,Kcadotte,56.66,92.77777778,92.77777778,static,train,54.507152,-116.694649,54.507152,-116.694649,242166.70226334603,8055124.445504605,634341.0064145308,48434580.02433248,112374.95475094648,11657.441313195648,8358.578423744046,6471.578677915786,producing,50.0,792.9,97.2229,0.2114214116260784,0.1670286327119127,0.0601861743699088,0.0982235975165209,3.250780788188285,38.305574116826506,26.228912781659005
100050705624W502,1199.4,47.9,Kbadheart,,,,,test,53.822346,-117.564199,53.822346,-117.564199,242051.0008687773,7926013.425824113,656159.376876614,48434092.230992645,110797.08829420163,11715.591016209957,8554.477254565136,6475.353389646893,producing,47.9,13465.966317725846,35.5422,0.0587132678030382,0.0018,0.1324826508648532,0.137,4.797339735545475,2583.7102,223.0896
100050806905W600,2627.95,78.33,Dwintrbrn,,,,,test,54.958597,-118.73289,54.958597,-118.73289,241852.48440780622,7704711.980237997,694310.456856859,48433255.9229592,108089.06393965041,11817.34131202103,8897.141295349216,6481.753801530683,producing,81.11,35163.3,221.9289,0.3034409018590359,0.3000262461348866,0.0479070731313134,0.1104247054612025,2.7472178697896608,-317.59229766943724,10.0008
100051006826W500,981.5,51.8,Kbluesky,67.28,,67.28,synthetic,train,54.871239,-117.890586,54.871239,-117.890586,242030.75783104773,7903286.9633953115,659535.544945163,48434006.49820419,110521.50385744864,11724.545256867921,8584.716607555787,6476.06071231736,producing,51.8,15712.0,30.4687,0.1394251199232602,0.0502,0.0189855332484264,0.0276,4.425177351829338,2679.8765,213.2154
100052107723W500,600.1,37.7,Mdebolt,,,,,test,55.683723,-117.516168,55.683723,-117.516168,242097.22756344895,7977428.499720369,646898.3797267316,48434286.64198671,111428.08956324014,11690.854844604997,8471.235106913831,6473.90307671428,producing,37.7,8438.094304245707,106.1409,0.0969,0.0558,0.042693502052169,0.0403,2.7291,2641.087,203.1645
100052206625W500,801.2,51.7,Kspirit_r,,,,,test,54.723523,-117.702546,54.723523,-117.702546,120894.559,332932.552,52238.769,2753.908,14228.279,6182.884,1603.902,363.12,producing,51.7,14644.0,173.4777,0.2263599670401906,0.174,0.0732956598885042,0.0871,3.377117958746651,2.73,239.7316
100053106213W500,837.4,69.0,Mshunda,70.32,,70.32,synthetic,train,54.404483,-115.945895,54.404483,-115.945895,242049.2488227679,7923895.429590317,655966.3500264444,48434084.383108556,110773.76200795185,11715.024567478551,8552.656373324615,6475.466196756886,producing,69.0,13692.0,205.9866,0.1072966060321247,0.0787,0.0549128055565103,0.071,3.767076960528065,2505.2786,209.3533
